# -*- coding: utf-8 -*-
# vim: ft=conf fdm=marker et sts=2 sw=2
#
# To generate this data set, I recorded a friend saying the "goat vowel"
# phoneme (the vowel sound in "goat", "boat", etc. [1]) and took
# a 2 second section of the recording which looked fairly periodic.
# Although the audio was recorded at 44.1 kHz, I downsampled it to
# 11.025 kHz to create a more manageable data set.  The original log
# that Audacity produced during the recording is given below:
#
#   Sample Rate: 44100 Hz. Sample values on linear scale. 1 channel (mono).
#   Length processed: 88200 samples, 2.00000 seconds.
#   Peak amplitude: 0.89125 (lin) -1.00000 dB.  Unweighted rms: -6.63167 dB.
#   DC offset: -0.00015 linear, -76.75034 dB.
#
# A fairly stationary segment of the time series is between samples 9604
# and 14572.  The first column is time (in secs) and the second is the
# linear amplitude.
#
# NOTE: goat.mp3 is the audio file corresponding to this data set.
#
# [1]: http://teflpedia.com/IPA_phoneme_/%C9%99%CA%8A/
#

0.02057  0.25664
0.02066  0.29610
0.02075  0.31889
0.02084  0.32992
0.02093  0.32412
0.02102  0.23246
0.02111  0.12666
0.02120  0.04578
0.02129  -0.06973
0.02138  -0.19595
0.02147  -0.30142
0.02156  -0.44005
0.02166  -0.54748
0.02175  -0.58547
0.02184  -0.60426
0.02193  -0.63097
0.02202  -0.64396
0.02211  -0.66316
0.02220  -0.65564
0.02229  -0.64707
0.02238  -0.69192
0.02247  -0.75956
0.02256  -0.82246
0.02265  -0.85204
0.02274  -0.83946
0.02283  -0.82132
0.02293  -0.79730
0.02302  -0.76691
0.02311  -0.70450
0.02320  -0.61839
0.02329  -0.53890
0.02338  -0.49789
0.02347  -0.49193
0.02356  -0.48940
0.02365  -0.48417
0.02374  -0.46464
0.02383  -0.47118
0.02392  -0.48882
0.02401  -0.48384
0.02410  -0.44536
0.02420  -0.38507
0.02429  -0.28222
0.02438  -0.19807
0.02447  -0.13329
0.02456  -0.06728
0.02465  0.02226
0.02474  0.10673
0.02483  0.16342
0.02492  0.17829
0.02501  0.18761
0.02510  0.20942
0.02519  0.24071
0.02528  0.28262
0.02537  0.32403
0.02546  0.36055
0.02556  0.40540
0.02565  0.48465
0.02574  0.55956
0.02583  0.60547
0.02592  0.63611
0.02601  0.63439
0.02610  0.64754
0.02619  0.66985
0.02628  0.68218
0.02637  0.68643
0.02646  0.69656
0.02655  0.72409
0.02664  0.70751
0.02673  0.63790
0.02683  0.55997
0.02692  0.49175
0.02701  0.40434
0.02710  0.33171
0.02719  0.25835
0.02728  0.16032
0.02737  0.08671
0.02746  0.08320
0.02755  0.10493
0.02764  0.13499
0.02773  0.16506
0.02782  0.17960
0.02791  0.20492
0.02800  0.28033
0.02810  0.34233
0.02819  0.32118
0.02828  0.30034
0.02837  0.29144
0.02846  0.25737
0.02855  0.26873
0.02864  0.29871
0.02873  0.27355
0.02882  0.25231
0.02891  0.26816
0.02900  0.28147
0.02909  0.29340
0.02918  0.27151
0.02927  0.18728
0.02937  0.09978
0.02946  0.01850
0.02955  -0.09906
0.02964  -0.22266
0.02973  -0.33246
0.02982  -0.46521
0.02991  -0.56545
0.03000  -0.61741
0.03009  -0.65409
0.03018  -0.68873
0.03027  -0.70785
0.03036  -0.73669
0.03045  -0.76217
0.03054  -0.77614
0.03063  -0.80188
0.03073  -0.81046
0.03082  -0.80964
0.03091  -0.81944
0.03100  -0.80735
0.03109  -0.76258
0.03118  -0.71479
0.03127  -0.67059
0.03136  -0.61414
0.03145  -0.57934
0.03154  -0.54495
0.03163  -0.51006
0.03172  -0.49667
0.03181  -0.48580
0.03190  -0.47894
0.03200  -0.48392
0.03209  -0.47126
0.03218  -0.45231
0.03227  -0.41007
0.03236  -0.37715
0.03245  -0.32151
0.03254  -0.26098
0.03263  -0.19342
0.03272  -0.12030
0.03281  -0.06001
0.03290  0.00567
0.03299  0.07062
0.03308  0.11661
0.03317  0.15721
0.03327  0.20117
0.03336  0.24022
0.03345  0.28539
0.03354  0.34135
0.03363  0.38816
0.03372  0.43530
0.03381  0.50049
0.03390  0.54698
0.03399  0.59885
0.03408  0.62965
0.03417  0.64174
0.03426  0.64705
0.03435  0.66176
0.03444  0.67410
0.03454  0.67941
0.03463  0.69738
0.03472  0.71380
0.03481  0.73831
0.03490  0.72229
0.03499  0.60515
0.03508  0.52100
0.03517  0.46757
0.03526  0.36072
0.03535  0.26734
0.03544  0.20092
0.03553  0.09554
0.03562  0.04431
0.03571  0.10060
0.03580  0.12977
0.03590  0.15836
0.03599  0.21228
0.03608  0.21326
0.03617  0.26187
0.03626  0.35737
0.03635  0.35924
0.03644  0.31578
0.03653  0.29961
0.03662  0.26979
0.03671  0.23899
0.03680  0.27984
0.03689  0.28115
0.03698  0.24299
0.03707  0.25394
0.03717  0.27714
0.03726  0.29944
0.03735  0.30557
0.03744  0.24528
0.03753  0.14774
0.03762  0.06915
0.03771  -0.03673
0.03780  -0.17643
0.03789  -0.27797
0.03798  -0.40059
0.03807  -0.53359
0.03816  -0.59576
0.03825  -0.61880
0.03834  -0.65622
0.03844  -0.66234
0.03853  -0.67541
0.03862  -0.70090
0.03871  -0.68244
0.03880  -0.69535
0.03889  -0.77214
0.03898  -0.82393
0.03907  -0.85514
0.03916  -0.88275
0.03925  -0.84289
0.03934  -0.79338
0.03943  -0.78105
0.03952  -0.72982
0.03961  -0.63963
0.03971  -0.56603
0.03980  -0.50288
0.03989  -0.48057
